,symbol,timestamp,open,high,low,close,volume,trade_count,vwap,SMA21,Position,Returns,Strategy
125,BTC/USD,2023-05-05 05:00:00+00:00,29288.42,29912.14,28820.0,29517.24,5799.730311611,121489.0,29459.161103819,28865.457522534758,1,0.007932060665973406,0.007932060665973406
126,BTC/USD,2023-05-06 05:00:00+00:00,29517.24,29642.5668870935,28500.0,29068.181707615,4245.66563913,90374.0,29082.9313856369,28805.429508611665,1,-0.015213424167876188,-0.015213424167876188
127,BTC/USD,2023-05-07 05:00:00+00:00,29075.99,29389.88,28820.75,28852.82155122,4518.050730932,92184.0,29130.3262987329,28749.849472198337,1,-0.007408793524177781,-0.007408793524177781
128,BTC/USD,2023-05-08 05:00:00+00:00,28857.5,28924.0,27669.4,28181.8225,7000.442116224,136755.0,28166.8096200648,28686.50753608167,-1,-0.023255924902485958,-0.023255924902485958
129,BTC/USD,2023-05-09 05:00:00+00:00,28195.28,28514.04,27625.78,27745.5222405,2832.52074077,71862.0,28107.3670684993,28568.809548962618,-1,-0.015481619739106667,0.015481619739106667
130,BTC/USD,2023-05-10 05:00:00+00:00,27745.0,28356.27,26834.655,27551.23,3527.882047492,96911.0,27772.1730469359,28504.412489034046,-1,-0.00700265213304907,0.00700265213304907
131,BTC/USD,2023-05-11 05:00:00+00:00,27549.85,27868.3355590955,26600.0,26739.62,2648.941765892,72149.0,27101.3561629805,28431.91413427214,-1,-0.02945821293640971,0.02945821293640971
132,BTC/USD,2023-05-12 05:00:00+00:00,26739.62,27534.5575590955,25869.675215,26800.59,3427.11922793,102817.0,26515.5133986503,28404.76818808167,-1,0.002280137114887948,-0.002280137114887948
133,BTC/USD,2023-05-13 05:00:00+00:00,26804.8765,27130.9971835,26603.85,26838.24,1354.471570672,54438.0,26837.7885994821,28367.265784360243,-1,0.0014048198192653238,-0.0014048198192653238
134,BTC/USD,2023-05-14 05:00:00+00:00,26838.24,27383.05015,26750.5,27296.35,1833.544096326,57970.0,27002.832961748,28346.776327455478,-1,0.017069301116615643,-0.017069301116615643
135,BTC/USD,2023-05-15 05:00:00+00:00,27295.72,27652.0,26866.0,27120.7,2820.540943284,76358.0,27316.180213963,28331.93918459833,-1,-0.00643492628135256,0.00643492628135256
136,BTC/USD,2023-05-16 05:00:00+00:00,27115.44,27532.8442195,26900.0,27073.53,2181.423104539,72324.0,27062.8918110549,28271.13916078881,-1,-0.001739261892207855,0.001739261892207855
137,BTC/USD,2023-05-17 05:00:00+00:00,27073.53,27825.1524185955,26555.0,27301.5605,2547.094692315,77379.0,27064.0875130385,28184.594422693575,-1,0.008422636427536379,-0.008422636427536379
138,BTC/USD,2023-05-18 05:00:00+00:00,27296.2,27700.9485590955,26405.7,26882.266955,2874.320505672,86709.0,26990.0918248507,28058.17094436024,-1,-0.015357860038806237,0.015357860038806237
139,BTC/USD,2023-05-19 05:00:00+00:00,26885.83,27552.7953040955,26633.6,26876.1295,1606.162198457,64269.0,26892.3338910049,27937.083411238804,-1,-0.0002283086843186677,0.0002283086843186677
140,BTC/USD,2023-05-20 05:00:00+00:00,26876.99,27646.5288740955,26828.3,27133.713,1056.129258714,36530.0,27048.2834629347,27836.307218759288,-1,0.009584099525938194,-0.009584099525938194
141,BTC/USD,2023-05-21 05:00:00+00:00,27131.51,27465.3422301955,26556.7,26715.26376789,1929.028952869,58953.0,26812.0769445309,27746.713842230238,-1,-0.015421746080604648,0.015421746080604648
142,BTC/USD,2023-05-22 05:00:00+00:00,26713.72,27430.0,26700.1,27370.0,2315.176264175,91689.0,26970.7562645043,27717.562603830476,-1,0.024507945637315842,-0.024507945637315842
143,BTC/USD,2023-05-23 05:00:00+00:00,27370.0,27740.4085590955,26473.0,26840.6373747,1941.70494492,89943.0,27180.737433609,27635.651621673333,-1,-0.019340980098648153,0.019340980098648153
144,BTC/USD,2023-05-24 05:00:00+00:00,26842.26,26900.8824665945,25919.52,26264.798075585,2762.950786499,80112.0,26421.781225025,27497.865103452856,-1,-0.021454009868550505,0.021454009868550505
145,BTC/USD,2023-05-25 05:00:00+00:00,26264.14,26635.9,18372.569720234,26460.4053175,1873.22079972,62948.0,26393.3399905821,27363.36297571476,-1,0.0074475060250636105,-0.0074475060250636105
146,BTC/USD,2023-05-26 05:00:00+00:00,26455.09,27442.4681659805,18372.569720234,26787.215595,1532.617118345,53080.0,26682.7919818461,27233.361813571908,-1,0.012350917288627361,-0.012350917288627361
147,BTC/USD,2023-05-27 05:00:00+00:00,26785.0,27484.6985590955,18527.672925,27197.036815,1123.210431103,40234.0,26927.4279306988,27144.259675828336,1,0.015299134713967488,-0.015299134713967488
148,BTC/USD,2023-05-28 05:00:00+00:00,27201.29,28448.97,27144.72,27960.15,2141.707128914,75745.0,27776.6354813985,27101.75150672262,1,0.028058688532536014,0.028058688532536014
149,BTC/USD,2023-05-29 05:00:00+00:00,27961.07,28069.96,27536.59,27804.888197955,1530.286353462,54622.0,27782.7449339852,27083.802254244285,1,-0.005552967421312172,-0.005552967421312172
150,BTC/USD,2023-05-30 05:00:00+00:00,27808.49382385,28072.384331545,27267.0,27278.28,1921.489354731,67385.0,27754.0429307633,27061.552623744283,1,-0.01893941073259664,-0.01893941073259664
151,BTC/USD,2023-05-31 05:00:00+00:00,27275.0,27350.0,26645.16,26840.117,2413.026164725,106293.0,27055.2956657556,27027.690099934764,-1,-0.01606270629966411,-0.01606270629966411
152,BTC/USD,2023-06-01 05:00:00+00:00,26825.65875477,27170.941238572,26530.25,27075.75,2348.597364132,89818.0,26885.3438900343,27043.696290410957,1,0.008779134606603956,-0.008779134606603956
153,BTC/USD,2023-06-02 05:00:00+00:00,27075.71,27323.4873421,26864.0,27172.0194345,1822.960389315,73917.0,27108.0917069793,27061.383406339522,1,0.0035555592919864765,0.0035555592919864765
154,BTC/USD,2023-06-03 05:00:00+00:00,27171.75408145,27354.646,26940.0,27070.06968,966.101844125,45056.0,27140.6033651314,27072.422914910952,-1,-0.0037520124238744623,-0.0037520124238744623
155,BTC/USD,2023-06-04 05:00:00+00:00,27068.38,27471.04,26789.0,26865.24,1695.203938128,69886.0,27134.1662091732,27051.893867291903,-1,-0.0075666476821569795,0.0075666476821569795
156,BTC/USD,2023-06-05 05:00:00+00:00,26860.01,26871.863,25439.54,25862.328996,3580.949689442,134960.0,26071.9153537687,26991.97143853,-1,-0.037331176047561865,0.037331176047561865
157,BTC/USD,2023-06-06 05:00:00+00:00,25860.36,27799.11,25417.21442642,27320.6197,3977.885163358,171274.0,26587.1840408956,27003.737614720478,1,0.05638667361418004,-0.05638667361418004
158,BTC/USD,2023-06-07 05:00:00+00:00,27335.09,30637.9,22880.636573363,26408.45,2084.926577722,91788.0,27600.3639482594,26961.208543291905,-1,-0.03338759186344509,-0.03338759186344509
159,BTC/USD,2023-06-08 05:00:00+00:00,26718.38,26933.5,26289.1703045,26499.11841,843.487725971,44068.0,26556.7665513751,26942.96337448238,-1,0.0034333105502215577,-0.0034333105502215577
160,BTC/USD,2023-06-09 05:00:00+00:00,26519.89,26761.695208524,25592.4369542,25773.4272,1074.256367242,70096.0,26487.8309770722,26890.453741149053,-1,-0.027385485010178567,0.027385485010178567
161,BTC/USD,2023-06-10 05:00:00+00:00,25802.0,26223.3391,25410.561565,25745.59268,915.360571241,55215.0,25842.2705659999,26824.352773529998,-1,-0.0010799696828831529,0.0010799696828831529
162,BTC/USD,2023-06-11 05:00:00+00:00,25821.78,26370.88,25639.69605,26090.3,619.336306942,40855.0,25996.2800153273,26794.592594106663,-1,0.01338898367128194,-0.01338898367128194
163,BTC/USD,2023-06-12 05:00:00+00:00,26090.0,26384.99,25664.9932885,26056.055228855,679.209009502,55276.0,26088.5028661667,26732.023795480713,-1,-0.001312548002322722,0.001312548002322722
164,BTC/USD,2023-06-13 05:00:00+00:00,26278.01,27293.76,25624.2788,25983.5725,511.003617364,39815.0,26346.3186587766,26691.21118239976,-1,-0.002781799785822159,0.002781799785822159
165,BTC/USD,2023-06-14 05:00:00+00:00,26280.5,26379.97,24793.6512659715,25009.352501475,28.680254896,2374.0,26229.0572410787,26631.428059823094,-1,-0.03749368946571907,0.03749368946571907
166,BTC/USD,2023-06-15 05:00:00+00:00,25009.5060366,25743.36298925,24766.09454278,25500.24046085,2.360903135,214.0,25037.7445828972,26585.705923792146,-1,0.019628175473397347,-0.019628175473397347
167,BTC/USD,2023-06-16 05:00:00+00:00,25506.484325,26467.2238003695,25169.61125,26340.003161694,0.946293909,173.0,26068.0673356245,26564.41009363471,-1,0.0329315600820812,-0.0329315600820812
168,BTC/USD,2023-06-17 05:00:00+00:00,26336.956895694,26843.009766531,26317.1938703,26530.2511,0.485265473,89.0,26544.7432762548,26532.658392920424,-1,0.007222775834084816,-0.007222775834084816
169,BTC/USD,2023-06-18 05:00:00+00:00,26536.89,26706.564796,26261.0168995,26430.71413,0.239507954,77.0,26539.8651041079,26459.828113396623,-1,-0.0037518291713417584,0.0037518291713417584
170,BTC/USD,2023-06-19 05:00:00+00:00,26430.76551648,27181.95307475,26304.431814816,26958.0177115,4.379666396,158.0,26720.8875175128,26419.50094737495,1,0.01995040992484909,-0.01995040992484909
171,BTC/USD,2023-06-20 05:00:00+00:00,26954.73166745,28979.621122595,26647.00056,28784.33973,3.283946322,217.0,27909.5211491728,26491.218077374953,1,0.06774689586025873,0.06774689586025873
172,BTC/USD,2023-06-21 05:00:00+00:00,28768.81585327,30789.9,28756.9934525,30364.929915,7.526770841,401.0,29567.5703666213,26659.066311422568,1,0.05491146226823673,0.05491146226823673
173,BTC/USD,2023-06-22 05:00:00+00:00,30348.9895,30353.48739055,29491.887042,30006.34696,1.994160912,136.0,29823.8459068838,26798.618547613045,1,-0.011809115186624086,-0.011809115186624086
174,BTC/USD,2023-06-23 05:00:00+00:00,30002.65,31596.8255209475,27464.5,30740.9310421,3.673697766,294.0,30805.0470718266,26968.566719403523,1,0.02448095674822537,0.02448095674822537
175,BTC/USD,2023-06-24 05:00:00+00:00,30736.1974507,31066.14705,30267.48545,30903.09273564,0.150683377,68.0,30647.8453091717,27151.091626814956,1,0.005275106772723248,0.005275106772723248
176,BTC/USD,2023-06-25 05:00:00+00:00,30910.2261865,31012.04922,29804.93,30253.820075,0.842758838,104.0,30451.1496816747,27312.45258276733,1,-0.021009957359096387,-0.021009957359096387
177,BTC/USD,2023-06-26 05:00:00+00:00,30256.852,30667.5066555,29829.85237813,30355.602,1.659260073,193.0,30296.7186989404,27526.41796391019,1,0.003364266884237299,0.003364266884237299
178,BTC/USD,2023-06-27 05:00:00+00:00,30355.175,31007.5458055155,30178.0291169885,30473.6848468,1.272925543,109.0,30621.1801710427,27676.563923281617,1,0.0038899853410911955,0.0038899853410911955
179,BTC/USD,2023-06-28 05:00:00+00:00,30481.55837929,30496.7585125,29520.479520479,30227.6536395,1.124224071,126.0,30191.6202890887,27858.430763257813,1,-0.008073562765279929,-0.008073562765279929
180,BTC/USD,2023-06-29 05:00:00+00:00,30218.2525,31282.2542646,30151.55989696,30910.459844255,2.546875748,101.0,30566.0788463732,28068.49464107948,1,0.022588792795440238,0.022588792795440238
181,BTC/USD,2023-06-30 05:00:00+00:00,30844.441995,31544.40585,29380.810331,30388.47445569,6.466380625,247.0,30111.2955305991,28288.258796112335,1,-0.016887014660896926,-0.016887014660896926
182,BTC/USD,2023-07-01 05:00:00+00:00,30385.895956,30710.060945,30374.97,30529.743525,0.544617957,100.0,30565.780444418,28516.075503017095,1,0.0046487713463863045,0.0046487713463863045
183,BTC/USD,2023-07-02 05:00:00+00:00,30528.37,30813.870461679,30231.36435,30701.6205105075,1.010968445,104.0,30540.5968780593,28735.662193993645,1,0.00562982081283292,0.00562982081283292
184,BTC/USD,2023-07-03 05:00:00+00:00,30697.0715105075,31390.039548221,30485.7,31056.9905094905,1.339711015,197.0,30950.9446485936,28973.801969262,1,0.01157495901108474,0.01157495901108474
185,BTC/USD,2023-07-04 05:00:00+00:00,31063.25735,31123.8403,30629.9067,30842.05240964,0.421326377,79.0,30957.1352892724,29205.158155435336,1,-0.006920763935089558,-0.006920763935089558
186,BTC/USD,2023-07-05 05:00:00+00:00,30841.5055,30883.247817,30204.959,30457.98348348,1.431555108,364.0,30443.6923107624,29464.616773626047,1,-0.012452768092695354,-0.012452768092695354
187,BTC/USD,2023-07-06 05:00:00+00:00,30467.4518,31531.531531531,29687.3,30093.459,5.359088767,487.0,30280.1804765723,29683.34146596652,1,-0.011968109565681284,-0.011968109565681284
188,BTC/USD,2023-07-07 05:00:00+00:00,30103.1302781,30623.55989768,29938.14,30247.841052705,2.656989267,123.0,30327.4361388513,29869.428984586095,1,0.005130086664514089,0.005130086664514089
189,BTC/USD,2023-07-08 05:00:00+00:00,30232.27415,30425.785775,30049.681677495,30273.59385,0.052460776,59.0,30239.556096783,30047.683401252765,1,0.0008513929060300907,0.0008513929060300907
190,BTC/USD,2023-07-09 05:00:00+00:00,30281.8,30526.9385915915,29977.954375,30125.180225,0.071774392,97.0,30250.1981810039,30223.610358157523,-1,-0.00490241184232576,-0.00490241184232576
191,BTC/USD,2023-07-10 05:00:00+00:00,30120.52365,31030.4725988945,30016.735575,30450.38568105,1.402192616,198.0,30436.0114864978,30389.913594802765,1,0.010795137277888278,-0.010795137277888278
192,BTC/USD,2023-07-11 05:00:00+00:00,30453.807938,30803.342967205,30307.113967925,30633.203369689,1.990794722,181.0,30646.732205623,30477.954720502235,1,0.006003788935677434,0.006003788935677434
193,BTC/USD,2023-07-12 05:00:00+00:00,30629.448369689,30945.3044298695,30214.17203,30296.70005,2.004634019,170.0,30488.2911042998,30474.70567931176,-1,-0.010984921022721528,-0.010984921022721528
194,BTC/USD,2023-07-13 05:00:00+00:00,30301.4251645,31786.06427322,30257.18229504,31408.257,2.678284295,392.0,31001.7401803834,30541.463300264142,1,0.03668904363067749,-0.03668904363067749
195,BTC/USD,2023-07-14 05:00:00+00:00,31406.5482337,31419.65964,29923.426238925,30309.106042375,3.596378432,253.0,30955.0355687357,30520.900205039143,-1,-0.03499560506095589,-0.03499560506095589
196,BTC/USD,2023-07-15 05:00:00+00:00,30309.3171215,30660.821599125,30071.5981,30165.9867115,0.88071029,59.0,30346.9333014093,30485.799918175333,-1,-0.0047219911624877264,0.0047219911624877264
197,BTC/USD,2023-07-16 05:00:00+00:00,30164.963325665,30457.791,30135.7923,30310.22449535,0.525698615,43.0,30272.8265244256,30488.48584295391,-1,0.004781470774666063,-0.004781470774666063
198,BTC/USD,2023-07-17 05:00:00+00:00,30315.34710625,31797.2202969855,29671.85,30130.69602335,15.352476314,206.0,30886.1348457661,30477.776034542003,-1,-0.005923033398434363,0.005923033398434363
199,BTC/USD,2023-07-18 05:00:00+00:00,30123.133758,30228.447767,29547.95785,30106.7469594985,0.809777436,140.0,29940.0083521173,30460.30280181336,-1,-0.0007948393834957823,0.0007948393834957823
200,BTC/USD,2023-07-19 05:00:00+00:00,30112.2907429985,30139.99499,29770.616666,29965.6834585,0.431992188,83.0,30043.0148364938,30447.828031289548,-1,-0.004685444800405336,0.004685444800405336
201,BTC/USD,2023-07-20 05:00:00+00:00,29964.9405841,30419.156361355,29584.702977,29871.765655,3.57073632,149.0,29978.5966945669,30398.366403229786,-1,-0.0031341785889872353,0.0031341785889872353
202,BTC/USD,2023-07-21 05:00:00+00:00,29871.98511,30148.6975,29744.3773841395,29894.213314,1.051354243,109.0,29819.2780718415,30374.830158387405,-1,0.0007514674311273062,-0.0007514674311273062
203,BTC/USD,2023-07-22 05:00:00+00:00,29886.972105895,29994.4572082,29648.4978384,29918.1685,0.558645553,68.0,29889.6522715659,30345.70753814931,-1,0.0008013318747805975,-0.0008013318747805975
204,BTC/USD,2023-07-23 05:00:00+00:00,29916.9485,30355.45930747,29672.702016,29797.62,0.783829315,84.0,30030.0082288441,30302.65989479181,-1,-0.0040292740513176994,0.0040292740513176994
205,BTC/USD,2023-07-24 05:00:00+00:00,29796.01785805,29921.4811829,28869.6209865,29095.0015,4.600208685,169.0,29271.78602521,30209.231846720835,-1,-0.023579685223182323,0.023579685223182323
206,BTC/USD,2023-07-25 05:00:00+00:00,29099.908584,29405.1989375,29088.75728,29207.229923465,0.736728954,132.0,29237.2493099054,30131.38315690298,-1,0.0038573094235792027,-0.0038573094235792027
207,BTC/USD,2023-07-26 05:00:00+00:00,29199.89624575,29681.22,28902.64733,29488.8623882,4.864457762,120.0,29200.4525543003,30085.23453331822,-1,0.0096425599234502,-0.0096425599234502
208,BTC/USD,2023-07-27 05:00:00+00:00,29489.752,29623.66573,29087.09581,29260.589371,3.06027585,118.0,29461.030090433,30045.574074794404,-1,-0.007740990961094041,0.007740990961094041
209,BTC/USD,2023-07-28 05:00:00+00:00,29259.88369128,29535.3531,29120.0628674,29385.4955736,0.744900247,94.0,29339.5907615552,30004.51000436084,-1,0.004268752109408913,-0.004268752109408913
210,BTC/USD,2023-07-29 05:00:00+00:00,29381.68264139,29398.8011,29248.0,29324.7433435,0.206869428,51.0,29330.1347576765,29959.326646908452,-1,-0.002067422342694192,0.002067422342694192
211,BTC/USD,2023-07-30 05:00:00+00:00,29330.6679242,29654.4136049,29035.370254565,29398.568237,3.255520563,57.0,29381.2528437687,29924.72607605131,-1,0.002517494957594124,-0.002517494957594124
212,BTC/USD,2023-07-31 05:00:00+00:00,29400.6288338,29485.15,28760.8222505,28851.76240562,1.530899635,194.0,29262.0739688737,29848.60115817369,-1,-0.018599743598799123,0.018599743598799123
213,BTC/USD,2023-08-01 05:00:00+00:00,28855.49538118,30018.58799248,28584.43010485,29656.594870825,1.652534254,166.0,29156.7028788518,29802.095991561124,-1,0.027895435082614828,-0.027895435082614828
214,BTC/USD,2023-08-02 05:00:00+00:00,29654.129571,29803.834870015,28920.238696,29118.63915,2.34505246,91.0,29238.3585235912,29745.997853465884,-1,-0.018139497240602598,0.018139497240602598
215,BTC/USD,2023-08-03 05:00:00+00:00,29117.70265329,29537.319001515,28940.3034375,29180.96508,0.096099942,75.0,29257.3333405075,29639.936333465885,-1,0.002140413557067067,-0.002140413557067067
216,BTC/USD,2023-08-04 05:00:00+00:00,29185.801370945,29349.338318475,28781.939,29008.15265685,0.217930268,129.0,29178.6634078313,29577.986172250407,-1,-0.005922094169135028,0.005922094169135028
217,BTC/USD,2023-08-05 05:00:00+00:00,29012.282466,29189.991534005,28926.82511559,29046.3202959,0.097313284,41.0,29021.0719365416,29524.668723888502,-1,0.0013157555912470809,-0.0013157555912470809
218,BTC/USD,2023-08-06 05:00:00+00:00,29046.54605,29187.0113185,28954.833,29132.2774912,0.113366619,40.0,29057.5971246769,29468.576009405166,-1,0.0029593144475561495,-0.0029593144475561495
219,BTC/USD,2023-08-07 05:00:00+00:00,29131.6111725,29298.448128,28701.41465,29189.92909,2.144573947,92.0,28930.7676039175,29423.77758400755,-1,0.001978959551563353,-0.001978959551563353
220,BTC/USD,2023-08-08 05:00:00+00:00,29180.9199,30219.4712,29030.604534005,29746.1803557,1.331946224,100.0,29795.0985543872,29406.607745731428,1,0.019056273277846314,-0.019056273277846314
221,BTC/USD,2023-08-09 05:00:00+00:00,29747.776682,30122.4842516,29351.337095,29512.039068175,0.863070989,89.0,29659.9338463757,29385.005631906428,1,-0.007871305987026789,-0.007871305987026789
222,BTC/USD,2023-08-10 05:00:00+00:00,29517.7155,29711.43495,29317.24134156,29377.71723655,0.245970939,81.0,29487.2656138148,29361.47951674214,1,-0.004551424973201823,-0.004551424973201823
223,BTC/USD,2023-08-11 05:00:00+00:00,29375.251240705,29534.44,29220.539060025,29386.56013005,0.441613205,56.0,29372.9206983521,29337.305555601666,1,0.0003010068287061518,0.0003010068287061518
224,BTC/USD,2023-08-12 05:00:00+00:00,29388.129949,29518.4846353645,29323.25679,29377.17633,0.042559059,31.0,29449.4600128976,29311.544023696904,1,-0.00031932284719515813,-0.00031932284719515813
225,BTC/USD,2023-08-13 05:00:00+00:00,29370.296145615,29456.3186961,29079.24922,29381.81588,0.15786149,37.0,29362.030448934,29291.743827506427,1,0.0001579304269370141,0.0001579304269370141
226,BTC/USD,2023-08-14 05:00:00+00:00,29380.698,29667.4002815,29238.4219127,29341.6149308395,0.587283823,156.0,29439.9115617717,29303.48732421307,1,-0.001368225480844587,-0.001368225480844587
227,BTC/USD,2023-08-15 05:00:00+00:00,29346.7867252395,29456.468267,29055.20730062,29188.3715,1.142521342,115.0,29253.1907111868,29302.58930404807,-1,-0.005222733349909525,-0.005222733349909525
228,BTC/USD,2023-08-16 05:00:00+00:00,29182.1651,29249.514485514,28323.985,28614.713778,1.17686248,158.0,29033.0370748849,29260.96317975283,-1,-0.019653639189839645,0.019653639189839645
229,BTC/USD,2023-08-17 05:00:00+00:00,28610.144547025,28940.178014411,20843.672456575,26267.487549495,9.704489025,625.0,26911.2522190354,29118.43452158593,-1,-0.08202864605654847,0.08202864605654847
230,BTC/USD,2023-08-18 05:00:00+00:00,26254.5265,26605.9895,25638.125472,25981.363,3.729138733,190.0,26158.0716839841,28956.332970462117,-1,-0.01089272618692072,0.01089272618692072
231,BTC/USD,2023-08-19 05:00:00+00:00,25984.06694,26269.5952695945,25794.66770785,26114.505,1.075731104,88.0,26023.0296609251,28803.464477914502,-1,0.0051245194488065415,-0.0051245194488065415
232,BTC/USD,2023-08-20 05:00:00+00:00,26116.1585,26294.6,25975.723,26057.605,0.656650046,69.0,26123.135368928,28644.37099043831,-1,-0.0021788657299842695,0.0021788657299842695
233,BTC/USD,2023-08-21 05:00:00+00:00,26053.6935,26588.8578371625,25818.79,26008.72,1.927048348,151.0,26045.5983490992,28508.98801874212,-1,-0.0018760358060534443,0.0018760358060534443
234,BTC/USD,2023-08-22 05:00:00+00:00,26012.08,26175.3435,25356.1615,26041.846,4.265630649,161.0,25865.1158004372,28336.857120131404,-1,0.001273649760541895,-0.001273649760541895
235,BTC/USD,2023-08-23 05:00:00+00:00,26041.8835,26796.465,25801.164,26451.565,3.257675463,131.0,26298.9762315662,28209.853589179023,-1,0.01573310125557148,-0.01573310125557148
236,BTC/USD,2023-08-24 05:00:00+00:00,26452.36,26561.095,25860.04,26019.89,1.941513775,122.0,26272.9145716894,28059.326204417117,-1,-0.016319450285833703,0.016319450285833703
237,BTC/USD,2023-08-25 05:00:00+00:00,26017.478,26288.942,25767.265,26060.056,1.257719568,99.0,26081.6863711218,27918.94064932902,-1,0.001543665249930104,-0.001543665249930104
238,BTC/USD,2023-08-26 05:00:00+00:00,26042.84,26077.372,25957.026,26022.1685,0.26476534,60.0,26028.6410300965,27774.93342095283,-1,-0.001453853360867674,0.001453853360867674
239,BTC/USD,2023-08-27 05:00:00+00:00,26025.635,26170.5,25978.858,26010.765,0.486811616,73.0,26070.9211601513,27626.289968990925,-1,-0.0004382225101647874,0.0004382225101647874
240,BTC/USD,2023-08-28 05:00:00+00:00,26006.1,26225.3435,25797.9906955495,26032.6905,2.111866629,152.0,26027.3866573819,27475.945274229023,-1,0.0008429394521844991,-0.0008429394521844991
